id,gen,sp,ssp,en,rec,cnt,loc,lat,lng,alt,type,url,file,file-name,sono,lic,q,length,time,date,uploaded,also,rmk,bird-seen,playback-used
612271,Caprimulgus,macrurus,,Large-tailed Nightjar,Jelle Scharringa,Thailand,"Baan Maka Chalet, near Kaeng Krachan NP, Phetchaburi",13.6326,99.3604,140,song,//www.xeno-canto.org/612271,//www.xeno-canto.org/612271/download,"XC612271-Large-tailed Nightjar (Caprimulgus macrurus), ssp. bimaculatus #4.mp3","{'small': '//www.xeno-canto.org/sounds/uploaded/KDTMIWOGNC/ffts/XC612271-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/KDTMIWOGNC/ffts/XC612271-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/KDTMIWOGNC/ffts/XC612271-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/KDTMIWOGNC/ffts/XC612271-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:05,06:00,2014-03-13,2021-01-02,['Eudynamys scolopaceus'],"5 birds present in bamboo groves around lodge, at dawn.",yes,no
612270,Caprimulgus,macrurus,,Large-tailed Nightjar,Jelle Scharringa,Thailand,"Baan Maka Chalet, near Kaeng Krachan NP, Phetchaburi",13.6326,99.3604,140,song,//www.xeno-canto.org/612270,//www.xeno-canto.org/612270/download,"XC612270-Large-tailed Nightjar (Caprimulgus macrurus), ssp. bimaculatus #3.mp3","{'small': '//www.xeno-canto.org/sounds/uploaded/KDTMIWOGNC/ffts/XC612270-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/KDTMIWOGNC/ffts/XC612270-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/KDTMIWOGNC/ffts/XC612270-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/KDTMIWOGNC/ffts/XC612270-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:32,06:00,2014-03-13,2021-01-02,['Eudynamys scolopaceus'],"5 birds present in bamboo groves around lodge, at dawn.",yes,no
601043,Caprimulgus,macrurus,,Large-tailed Nightjar,bryanW,Malaysia,"Klang (near  Pulau Indah), Selangor",2.89,101.2897,10,"call, song",//www.xeno-canto.org/601043,//www.xeno-canto.org/601043/download,XC601043-201107_large tailed nightjar_pulau indah.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/MQZWTTPUAD/ffts/XC601043-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/MQZWTTPUAD/ffts/XC601043-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/MQZWTTPUAD/ffts/XC601043-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/MQZWTTPUAD/ffts/XC601043-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:41,06:00,2020-11-07,2020-11-08,['Caprimulgus affinis'],"it was still dark, bird perched on a bare branch by the road. There is another large-tailed nightjar calling in the background together with Savanna nightjar.",yes,no
597124,Caprimulgus,macrurus,,Large-tailed Nightjar,Al-Kautsar Hidayanto,Malaysia,"Hutan Simpan Banjar Utara, Tanjung Karang, Selangor",3.4203,101.152,0,song,//www.xeno-canto.org/597124,//www.xeno-canto.org/597124/download,XC597124-20200323_070000_HSBU.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/NHOKOPZSHJ/ffts/XC597124-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/NHOKOPZSHJ/ffts/XC597124-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/NHOKOPZSHJ/ffts/XC597124-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/NHOKOPZSHJ/ffts/XC597124-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:11,07:00,2020-03-23,2020-10-23,['Rhipidura javanica'],,no,no
597045,Caprimulgus,macrurus,,Large-tailed Nightjar,Al-Kautsar Hidayanto,Malaysia,"Hutan Simpan Banjar Utara, Tanjung Karang, Selangor",3.4203,101.152,0,"adult, call, song",//www.xeno-canto.org/597045,//www.xeno-canto.org/597045/download,XC597045-20200328_060000_HSBU.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/NHOKOPZSHJ/ffts/XC597045-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/NHOKOPZSHJ/ffts/XC597045-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/NHOKOPZSHJ/ffts/XC597045-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/NHOKOPZSHJ/ffts/XC597045-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:05,06:00,2020-03-28,2020-10-22,[''],,no,no
575951,Caprimulgus,macrurus,,Large-tailed Nightjar,Okamoto Keita Sin,Singapore,"National University of Singapore, Singapore",1.2966,103.7764,25,Song?,//www.xeno-canto.org/575951,//www.xeno-canto.org/575951/download,"XC575951-Nightjar, Large-tailed_2020-02-23_2000_SG_NUS.mp3","{'small': '//www.xeno-canto.org/sounds/uploaded/ZPYEHLWXXX/ffts/XC575951-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/ZPYEHLWXXX/ffts/XC575951-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/ZPYEHLWXXX/ffts/XC575951-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/ZPYEHLWXXX/ffts/XC575951-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:16,20:00,2020-02-23,2020-07-15,[''],First bout of call is not the full length of the call (could not record the first few notes). Recorded at an urban area and there are echos from buildings.,yes,no
530323,Caprimulgus,macrurus,schlegelii,Large-tailed Nightjar,Marc Anderson,Indonesia,"near Marandan Weser, Batanta",-0.8022,130.5743,30,song,//www.xeno-canto.org/530323,//www.xeno-canto.org/530323/download,XC530323-Nightjar_Large-tailed2_M3AK-426_Marwes_Bay_Beach_Forest_Lapping_PM2_24thAug19.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/EHGWCIGILC/ffts/XC530323-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/EHGWCIGILC/ffts/XC530323-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/EHGWCIGILC/ffts/XC530323-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/EHGWCIGILC/ffts/XC530323-full.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,0:57,18:30,2019-08-24,2020-02-26,[''],,yes,unknown
507734,Caprimulgus,macrurus,,Large-tailed Nightjar,Jean Roché,India,"Corbett NP, Uttaranchal",29.5334,78.9334,600,song,//www.xeno-canto.org/507734,//www.xeno-canto.org/507734/download,XC507734-Caprimulgus macrurus 4 India 1974 CD 1 tr 13.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/PFTKUDMPVV/ffts/XC507734-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/PFTKUDMPVV/ffts/XC507734-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/PFTKUDMPVV/ffts/XC507734-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/PFTKUDMPVV/ffts/XC507734-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,1:38,?,1974-04-00,2019-11-22,[''],,unknown,no
501682,Caprimulgus,macrurus,albonotatus,Large-tailed Nightjar,Rajiv Kalsi,India,"Kalesar, Yamuna Nagar, Haryana",30.3575,77.5734,380,"call, song",//www.xeno-canto.org/501682,//www.xeno-canto.org/501682/download,XC501682-Large_tailed_Nightjar_2019_04_13d_KNP_LN.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/QODSBKHZBS/ffts/XC501682-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/QODSBKHZBS/ffts/XC501682-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/QODSBKHZBS/ffts/XC501682-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/QODSBKHZBS/ffts/XC501682-full.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,0:40,20:14,2019-04-13,2019-10-09,[''],"The Large-tailed nightjars were flying around, perching on tree branches and rocks and sitting on ground. Most of the birds called. There were more than seven birds in the area. Besides the focal birds, two more individuals can be heard calling in this recording.",yes,no
491974,Caprimulgus,macrurus,,Large-tailed Nightjar,Beatrix Saadi-Varchmin,Malaysia,"Kuala Tahan, Guesthouse besides the mosque, Jerantut District , Pahang",4.382,102.3999,80,song,//www.xeno-canto.org/491974,//www.xeno-canto.org/491974/download,"XC491974-LARGE-TAILED NIGHTJAR  24.2.05  Kuala Tahan, Guesthouse  4_04  Sp 1+2  II.mp3","{'small': '//www.xeno-canto.org/sounds/uploaded/OQZFKFTAKD/ffts/XC491974-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/OQZFKFTAKD/ffts/XC491974-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/OQZFKFTAKD/ffts/XC491974-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/OQZFKFTAKD/ffts/XC491974-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,2:06,04:04,2005-02-24,2019-08-10,[''],,no,no
472611,Caprimulgus,macrurus,,Large-tailed Nightjar,Peter Boesman,India,"Mohan area, Corbett NP buffer zone, Uttarakhand",29.54,79.1,,Song,//www.xeno-canto.org/472611,//www.xeno-canto.org/472611/download,XC472611-LS101672 Large-tailed NIghtjar song A.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC472611-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC472611-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC472611-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC472611-full.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,0:42,19:00,2019-04-09,2019-05-10,[''],,unknown,unknown
472610,Caprimulgus,macrurus,,Large-tailed Nightjar,Peter Boesman,India,"Mohan area, Corbett NP buffer zone, Uttarakhand",29.54,79.1,,Song,//www.xeno-canto.org/472610,//www.xeno-canto.org/472610/download,XC472610-LS101671 Large-tailed Nightjar song A.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC472610-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC472610-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC472610-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC472610-full.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,1:00,19:00,2019-04-09,2019-05-10,[''],,unknown,unknown
439605,Caprimulgus,macrurus,schlegelii,Large-tailed Nightjar,Marc Anderson,Australia,"Twelve Mile Lagoon, Lakefield National Park, Queensland",-15.1972,144.4289,50,song,//www.xeno-canto.org/439605,//www.xeno-canto.org/439605/download,XC439605-Nightjar_Large-tailed_SD563_Twelve_Mile_Camp_One_DawnA_4thSep18.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/EHGWCIGILC/ffts/XC439605-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/EHGWCIGILC/ffts/XC439605-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/EHGWCIGILC/ffts/XC439605-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/EHGWCIGILC/ffts/XC439605-full.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,0:32,05:00,2018-09-04,2018-10-22,"['Dendrocygna guttata', 'Elseyornis melanops']",,no,unknown
439118,Caprimulgus,macrurus,schlegelii,Large-tailed Nightjar,Marc Anderson,Australia,"Coen River, Oyala Thumotang National Park, Queensland",-13.6313,142.5723,80,song,//www.xeno-canto.org/439118,//www.xeno-canto.org/439118/download,XC439118-Nightjar_Large-tailed_SD543_Coen_Night1a_31stAug18.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/EHGWCIGILC/ffts/XC439118-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/EHGWCIGILC/ffts/XC439118-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/EHGWCIGILC/ffts/XC439118-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/EHGWCIGILC/ffts/XC439118-full.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,0:57,05:30,2018-08-31,2018-10-18,[''],Typical chopping song,no,unknown
439116,Caprimulgus,macrurus,schlegelii,Large-tailed Nightjar,Marc Anderson,Australia,"Coen River, Oyala Thumotang National Park, Queensland",-13.6313,142.5723,80,song,//www.xeno-canto.org/439116,//www.xeno-canto.org/439116/download,XC439116-Nightjar_Large-tailed_SD542_Coen_Night1b_31stAug18.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/EHGWCIGILC/ffts/XC439116-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/EHGWCIGILC/ffts/XC439116-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/EHGWCIGILC/ffts/XC439116-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/EHGWCIGILC/ffts/XC439116-full.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,0:48,04:30,2018-08-31,2018-10-18,[''],Croaking song,no,unknown
426432,Caprimulgus,macrurus,,Large-tailed Nightjar,Peter Boesman,India,"Manas National Park, Assam",26.672638,91.00433100000001,,song,//www.xeno-canto.org/426432,//www.xeno-canto.org/426432/download,XC426432-LS108927 Large-tailed Nightjar song A.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC426432-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC426432-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC426432-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC426432-full.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,0:36,19:00,2018-04-09,2018-07-23,[''],,unknown,unknown
417892,Caprimulgus,macrurus,,Large-tailed Nightjar,Ross Gallardy,Indonesia,"Seram Utara, Kabupaten Maluku Tengah, Maluku",-3.1692,129.4714,2400,song,//www.xeno-canto.org/417892,//www.xeno-canto.org/417892/download,XC417892-LargeTailedNightjar_Seram_083017_song.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/FNIOJOZADD/ffts/XC417892-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/FNIOJOZADD/ffts/XC417892-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/FNIOJOZADD/ffts/XC417892-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/FNIOJOZADD/ffts/XC417892-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:31,04:00,2017-08-30,2018-06-01,[''],,yes,no
408393,Caprimulgus,macrurus,schlegelii,Large-tailed Nightjar,Rolf A. de By,Papua New Guinea,"Varirata National Park, Central Province",-9.4667,147.3834,850,song,//www.xeno-canto.org/408393,//www.xeno-canto.org/408393/download,XC408393-028_2017-06-20_LargetailedNightjar_VarirataNP.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/PTYTXQRLSZ/ffts/XC408393-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/PTYTXQRLSZ/ffts/XC408393-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/PTYTXQRLSZ/ffts/XC408393-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/PTYTXQRLSZ/ffts/XC408393-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,1:01,06:07,2007-06-20,2018-04-01,[''],,no,no
394034,Caprimulgus,macrurus,,Large-tailed Nightjar,Somkiat Pakapinyo (Chai),Thailand,"Ban Krang, Kaengkrachan NP",12.7982,99.4534,320,song,//www.xeno-canto.org/394034,//www.xeno-canto.org/394034/download,XC394034-large-tailed n02-11-2017-2130-1.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/AAQRPNOMFM/ffts/XC394034-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/AAQRPNOMFM/ffts/XC394034-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/AAQRPNOMFM/ffts/XC394034-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/AAQRPNOMFM/ffts/XC394034-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:18,21:30,2017-11-02,2017-11-24,[''],,no,no
394033,Caprimulgus,macrurus,,Large-tailed Nightjar,Somkiat Pakapinyo (Chai),Thailand,"Ban Krang, Kaengkrachan NP",12.7982,99.4534,320,song,//www.xeno-canto.org/394033,//www.xeno-canto.org/394033/download,XC394033-large-tailed n02-11-2017-2130.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/AAQRPNOMFM/ffts/XC394033-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/AAQRPNOMFM/ffts/XC394033-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/AAQRPNOMFM/ffts/XC394033-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/AAQRPNOMFM/ffts/XC394033-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:19,21:30,2017-11-02,2017-11-24,[''],,no,no
378237,Caprimulgus,macrurus,,Large-tailed Nightjar,Karyadi Baskoro,Indonesia,"Bulusan, Tembalang, Kota Semarang, Jawa Tengah",-7.0611,110.4473,190,song,//www.xeno-canto.org/378237,//www.xeno-canto.org/378237/download,XC378237-Cabak-Maling_Bulusan_281015_02.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/DAATLWXVNP/ffts/XC378237-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/DAATLWXVNP/ffts/XC378237-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/DAATLWXVNP/ffts/XC378237-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/DAATLWXVNP/ffts/XC378237-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:16,20:30,2015-10-28,2017-07-02,[''],,yes,no
365428,Caprimulgus,macrurus,,Large-tailed Nightjar,Eric DeFonso,Thailand,Ko Phra Thong Island Nature Resort,9.131,98.2612,10,song,//www.xeno-canto.org/365428,//www.xeno-canto.org/365428/download,XC365428-20160218-0630-CO0096-TH-Ko Phra Thong-L-T Nightjar (A).mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/KTLCZCRCQX/ffts/XC365428-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/KTLCZCRCQX/ffts/XC365428-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/KTLCZCRCQX/ffts/XC365428-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/KTLCZCRCQX/ffts/XC365428-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,1:29,06:30,2016-02-18,2017-04-21,"['Eudynamys scolopaceus', 'Halcyon smyrnensis', 'Strix seloputo', 'Centropus sinensis']","Close sample of highly repetitive percussive notes, ~15m from recordist. Forested area along road near resort grounds.",no,no
365423,Caprimulgus,macrurus,,Large-tailed Nightjar,Eric DeFonso,Thailand,Ko Phra Thong Island Nature Resort,9.131,98.2612,10,song,//www.xeno-canto.org/365423,//www.xeno-canto.org/365423/download,XC365423-20160218-0622-CO0094-TH-Ko Phra Thong-L-T Nightjar (A).mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/KTLCZCRCQX/ffts/XC365423-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/KTLCZCRCQX/ffts/XC365423-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/KTLCZCRCQX/ffts/XC365423-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/KTLCZCRCQX/ffts/XC365423-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:30,06:22,2016-02-18,2017-04-21,['Halcyon smyrnensis'],"Same session as XC365422. Highly repetitive percussive notes from bird ~20m from recordist, in forested area just outside resort grounds around dawn.",no,no
365142,Caprimulgus,macrurus,bimaculatus,Large-tailed Nightjar,Greg Irving,Thailand,"Thikhong Substation, Thung Yai Naresuan Wildlife Sanctuary",15.1229,98.8928,800,song,//www.xeno-canto.org/365142,//www.xeno-canto.org/365142/download,XC365142-076 Nightjar - Large-tailed (Caprimulgus macurus bimaculatus) Song APR 0100h 800m ThikhongTYN_GI_2019.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/YWRKFXUDUR/ffts/XC365142-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/YWRKFXUDUR/ffts/XC365142-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/YWRKFXUDUR/ffts/XC365142-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/YWRKFXUDUR/ffts/XC365142-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,7:46,01:00,2017-04-17,2017-04-18,[''],Bird sang throughout much of the moonlight night,no,no
312462,Caprimulgus,macrurus,,Large-tailed Nightjar,Prashant Kumar,India,"Pawalgarh Conservation Reserve, Nainital, Uttarakhand",29.4725,79.1681,460,song,//www.xeno-canto.org/312462,//www.xeno-canto.org/312462/download,XC312462-Large-tailed Nightjar.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/MOXWUBXSZX/ffts/XC312462-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/MOXWUBXSZX/ffts/XC312462-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/MOXWUBXSZX/ffts/XC312462-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/MOXWUBXSZX/ffts/XC312462-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:06,18:55,2016-04-12,2016-04-16,[''],,no,no
311069,Caprimulgus,macrurus,bimaculatus,Large-tailed Nightjar,Frank Lambert,Malaysia,"Port Dickson, Howes",2.5298,101.8051,20,song,//www.xeno-canto.org/311069,//www.xeno-canto.org/311069/download,XC311069-Caprimulgus_macrurus_bimaculatus-FL Port Dickson Malaysia 5Apr16 6.30am.LS110054a.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC311069-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC311069-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC311069-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC311069-full.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,0:54,06:30,2016-04-05,2016-04-10,[''],,no,no
290529,Caprimulgus,macrurus,bimaculatus,Large-tailed Nightjar,Peter Boesman,Malaysia,"Kuala Selangor, Selangor",3.338,101.241,,song,//www.xeno-canto.org/290529,//www.xeno-canto.org/290529/download,XC290529-274 Large-tailed Nightjar 3 song.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC290529-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC290529-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC290529-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC290529-full.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,0:21,19:30,2014-06-08,2015-11-17,[''],,unknown,unknown
239282,Caprimulgus,macrurus,bimaculatus,Large-tailed Nightjar,Stijn Cooleman,Indonesia,"Way Kambas NP, Lampung, Sumatra",-4.9178,105.7489,30,song,//www.xeno-canto.org/239282,//www.xeno-canto.org/239282/download,XC239282-Large-tailed-Nightjar_2014-07-25_0543_LP3200Hz-24db_SC.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/ACTUZNYJOG/ffts/XC239282-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/ACTUZNYJOG/ffts/XC239282-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/ACTUZNYJOG/ffts/XC239282-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/ACTUZNYJOG/ffts/XC239282-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:23,05:43,2014-07-25,2015-05-01,[''],rec. without external mic.,no,no
216318,Caprimulgus,macrurus,,Large-tailed Nightjar,Patrik Åberg,Indonesia,"Lolobata National Park, Binagara Halmahera",0.7003,127.83,190,song,//www.xeno-canto.org/216318,//www.xeno-canto.org/216318/download,XC216318-Large-tailed-Nightjar-song-Aketajawe-LolobataNP-(2015-01-03 22.00)-LS140399.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/BPSDQEOJWG/ffts/XC216318-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/BPSDQEOJWG/ffts/XC216318-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/BPSDQEOJWG/ffts/XC216318-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/BPSDQEOJWG/ffts/XC216318-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,1:46,22:00,2015-01-03,2015-03-10,[''],,yes,no
